Original_Category,Encoded_Value
G14PXS6,1333
G14QXS2,1334
G14RXS2,1335
G14SXS2,1336
G14VSS4,1337
G14VXP4,1338
G14VXP5,1339
G14VXP6,1340
G14VXS4,1341
G14VXS5,1342
G14XXS2,1343
G14YXS2,1344
G14ZSS4,1345
G14ZXP6,1346
G14ZXS2,1347
G14ZXS6,1348
G21C1Y4,1349
G21DXS2,1350
G21EXNR,1351
G21EXS2,1352
G21EXSP,1353
G21GSS4,1354
G21GXS2,1355
G21GXS4,1356
G21GXS5,1357
G21IXS2,1358
G21JXS2,1359
G21NXS2,1360
G21OSS4,1361
G21OXP6,1362
G21OXS2,1363
G21OXS5,1364
G21PSS4,1365
G21PSS5,1366
G21PXP5,1367
G21PXP6,1368
G21PXS2,1369
G21PXS4,1370
G21PXS5,1371
G21PXS6,1372
G21QXS2,1373
G21RXS2,1374
G21SSS4,1375
G21SXS2,1376
G21USS4,1377
G21VSS4,1378
G21VXP6,1379
G21VXS4,1380
G21VXS5,1381
G21VXS6,1382
G21XXS2,1383
G21YSS4,1384
G21YXS2,1385
G21ZSS4,1386
G21ZXP5,1387
G21ZXP6,1388
G21ZXS2,1389
G21ZXS5,1390
G3AGZNB1,1391
G3AGZNM1,1392
G3AGZNN1,1393
G3AHZNB1,1394
G3AHZNB3,1395
G3AHZNM1,1396
G3AHZNM3,1397
G3AHZNN1,1398
G3AHZNN3,1399
G3AHZSB1,1400
G3AHZSM1,1401
G3AHZSN1,1402
G3AHZSN3,1403
G3AIWNN1,1404
G3AIZNB1,1405
G3AIZNB3,1406
G3AIZNI1,1407
G3AIZNM1,1408
G3AIZNM3,1409
G3AIZNN1,1410
G3AIZNN3,1411
G3AIZOI1,1412
G3AIZON1,1413
G3AIZON3,1414
G3AIZRU1,1415
G3AIZSN1,1416
G3AIZSN3,1417
G3AIZTN1,1418
G3AJKSB1,1419
G3AJKSB3,1420
G3AJKSN1,1421
G3AJKSN3,1422
G3AJUNN1,1423
G3AJUNN3,1424
G3AJUSB1,1425
G3AJUSB3,1426
G3AJUSN1,1427
G3AJXSB1,1428
G3AJXSN1,1429
G3AJXSN3,1430
G3AJZNB1,1431
G3AJZNB3,1432
G3AJZNM1,1433
G3AJZNM3,1434
G3AJZNN1,1435
G3AJZNN3,1436
G3AJZRK1,1437
G3AJZRU1,1438
G3AJZRU3,1439
G3AJZSB1,1440
G3AJZSB3,1441
G3AJZSI1,1442
G3AJZSM1,1443
G3AJZSM3,1444
G3AJZSN1,1445
G3AJZSN3,1446
G3AKVNN1,1447
G3AKVNN3,1448
G3AKZNB1,1449
G3AKZNI1,1450
G3AKZNM1,1451
G3AKZNN1,1452
G3AKZNN3,1453
G3AKZRN1,1454
G3AKZSN3,1455
G3AWVNN1,1456
G3AWWNN1,1457
G3AWZNI1,1458
G3AWZNM1,1459
G3AWZNN1,1460
G3AWZNN3,1461
G3AZVNN3,1462
G3AZZNB1,1463
G3AZZNB3,1464
G3AZZNI1,1465
G3AZZNM1,1466
G3AZZNM3,1467
G3AZZNN1,1468
G3AZZNN3,1469
G3AZZRU1,1470
G3BHZNN1,1471
G3BIZSN1,1472
G3BJZSN1,1473
G3BZZNN1,1474
G3C1NR,1475
G3C1O1,1476
G3C1V2,1477
G3C1Y4,1478
G3DJZSN3,1479
G3EXNR,1480
G3FZZNM1,1481
G7AGZNB1,1482
G7AGZNM1,1483
G7AGZNN1,1484
G7AGZNN3,1485
G7AGZRU1,1486
G7AHKNN1,1487
G7AHKNN3,1488
G7AHUNT1,1489
G7AHXNB1,1490
G7AHXNM1,1491
G7AHZNB1,1492
G7AHZNB3,1493
G7AHZNI1,1494
G7AHZNM1,1495
G7AHZNM3,1496
G7AHZNN1,1497
G7AHZNN3,1498
G7AHZNT1,1499
G7AHZNT3,1500
G7AHZRU1,1501
G7AHZRU3,1502
G7AHZSB1,1503
G7AHZSB3,1504
G7AHZSN1,1505
G7AHZSN3,1506
G7AIJNN3,1507
G7AIWNN1,1508
G7AIZNB1,1509
G7AIZNB3,1510
G7AIZNI1,1511
G7AIZNM1,1512
G7AIZNN1,1513
G7AIZNN3,1514
G7AIZNT1,1515
G7AIZOB1,1516
G7AIZOI1,1517
G7AIZOM1,1518
G7AIZON1,1519
G7AIZON3,1520
G7AIZSB1,1521
G7AIZSB3,1522
G7AIZSN1,1523
G7AIZSN3,1524
G7AIZTN1,1525
G7AJKNB3,1526
G7AJKNN1,1527
G7AJKNN3,1528
G7AJKSB1,1529
G7AJKSN1,1530
G7AJUSB1,1531
G7AJUSB3,1532
G7AJUSM1,1533
G7AJUSN1,1534
G7AJUSN3,1535
G7AJXNM1,1536
G7AJZNB1,1537
G7AJZNB3,1538
G7AJZNI1,1539
G7AJZNM1,1540
G7AJZNM3,1541
G7AJZNN1,1542
G7AJZNN3,1543
G7AJZON1,1544
G7AJZSN1,1545
G7AJZSN3,1546
G7AKKNN1,1547
G7AKKNN3,1548
G7AKKSN3,1549
G7AKVNM3,1550
G7AKVNN1,1551
G7AKVNN3,1552
G7AKXNM1,1553
G7AKXNN1,1554
G7AKZNB1,1555
G7AKZNB3,1556
G7AKZNI1,1557
G7AKZNM1,1558
G7AKZNM3,1559
G7AKZNN1,1560
G7AKZNN3,1561
G7AKZRN1,1562
G7AKZRU3,1563
G7AKZSN1,1564
G7AKZSN3,1565
G7APZNN1,1566
G7APZRU1,1567
G7AUCNN3,1568
G7AUENN1,1569
G7AUKON1,1570
G7AUKON3,1571
G7AUUNN3,1572
G7AUZNB1,1573
G7AUZNB3,1574
G7AUZNN1,1575
G7AUZNN3,1576
G7AUZON1,1577
G7AUZON3,1578
G7AWVNN1,1579
G7AWWNN1,1580
G7AWZNB1,1581
G7AWZNM1,1582
G7AWZNN1,1583
G7AWZNN3,1584
G7AWZSN1,1585
G7AZKNN1,1586
G7AZVNM3,1587
G7AZVNN3,1588
G7AZZNB1,1589
G7AZZNB3,1590
G7AZZNM1,1591
G7AZZNM3,1592
G7AZZNN1,1593
G7AZZNN3,1594
G7AZZNT1,1595
G7BHZNN1,1596
G7BHZNN3,1597
G7BIZNN1,1598
G7BIZSB3,1599
G7BIZSN1,1600
G7BJZNN1,1601
G7BLEON1,1602
G7BLKNN3,1603
G7BLKON3,1604
G7BLZNB1,1605
G7BLZNN1,1606
G7BLZNN3,1607
G7BLZON1,1608
G7BLZON3,1609
G7BLZRU1,1610
G7BPZNM1,1611
G7BUKNB1,1612
G7BUKNN1,1613
G7BUKOB3,1614
G7BUKON1,1615
G7BUZNB1,1616
G7BUZNM1,1617
G7BUZNM3,1618
G7BUZNN1,1619
G7BUZNN3,1620
G7BUZOB1,1621
G7BUZOB3,1622
G7BUZOM3,1623
G7BUZON1,1624
G7BUZON3,1625
G7BWISN1,1626
G7BWUNN1,1627
G7BWYNN1,1628
G7BWZNI1,1629
G7BWZNN1,1630
G7BWZSN1,1631
G7BZZNB1,1632
G7BZZNN1,1633
G7BZZNN3,1634
G7C1NR,1635
G7C1O1,1636
G7C1SP,1637
G7C1V2,1638
G7C1Y4,1639
G7CLSV2,1640
G7CXNR,1641
G7EXNR,1642
G7EXY4,1643
G7FHZNB1,1644
G7FHZNN1,1645
G7FWZNB1,1646
G7FWZNN1,1647
G7FZZNN1,1648
G7SYBO1,1649
G7SYBV2,1650
G7SYBY4,1651
G7SYBZ5,1652
G8AGZNN1,1653
G8AGZNN3,1654
G8AHZNI1,1655
G8AHZNN1,1656
G8AHZNN3,1657
G8AHZRU1,1658
G8AHZSN1,1659
G8AIZNN1,1660
G8AIZNN3,1661
G8AIZON1,1662
G8AJZNN1,1663
G8AJZRU3,1664
G8AKZNB1,1665
G8AKZNM1,1666
G8AKZNN1,1667
G8AWZNN1,1668
G8AZZNB1,1669
G8AZZNM1,1670
G8AZZNN1,1671
G8AZZNN3,1672
G8FHZNN1,1673
GA14F5,1674
GA14NR,1675
GA14O1,1676
GA14SP,1677
GA14V2,1678
GA14Y4,1679
GA14Z5,1680
GA21NR,1681
GA21O1,1682
GA21SP,1683
GA21V2,1684
GA21Y4,1685
GA3NR,1686
GA3SP,1687
GA3Y4,1688
GA7K2,1689
GA7NR,1690
GA7O1,1691
GA7SP,1692
GA7V2,1693
GA7Y4,1694
GAA0AABN,1695
GAA2AFBN,1696
GAA2AFDN,1697
GAA2AHBN,1698
GAA2AHDN,1699
GAA2AKBS,1700
GAA2AKDS,1701
GAA2AQBN,1702
GAA2AQDN,1703
GAA2AWBN,1704
GAA2AXBS,1705
GAA2AXDS,1706
GAA2JFBN,1707
GAA2JFDN,1708
GAA2JHBN,1709
GAA2JHDN,1710
GAA2JKBS,1711
GAA2JKDS,1712
GAA2PFBN,1713
GAA2PFDN,1714
GAA2PHBN,1715
GAA2PHDN,1716
GAA2PQBN,1717
GAA2PQDN,1718
GAA2TWBN,1719
GAA3AHBN,1720
GAA3AHBS,1721
GAA3AHDN,1722
GAA3AHDS,1723
GAA3AKBS,1724
GAA3JFDN,1725
GAA3JHBN,1726
GAA3JHBS,1727
GAA3JHDN,1728
GAA3JHDS,1729
GAA3JKBS,1730
GAA3JKDS,1731
GAA3JXBS,1732
GAA3JXDS,1733
GAA3PKBN,1734
GAA4ACBS,1735
GAA4AFBN,1736
GAA4AFDN,1737
GAA4AHBN,1738
GAA4AHDN,1739
GAA4AKBS,1740
GAA4AKDS,1741
GAA4AQBN,1742
GAA4AQDN,1743
GAA4AWBS,1744
GAA4JFBN,1745
GAA4JFDN,1746
GAA4JHBN,1747
GAA4JHDN,1748
GAA4PFBN,1749
GAA4PFDN,1750
GAA4PHBN,1751
GAA4PHDN,1752
GAA4PKBN,1753
GAA4PKDN,1754
GAA4PQBN,1755
GAA4PQDN,1756
GAA7AFBN,1757
GAA7AFDN,1758
GAA7AHBN,1759
GAA7AHBS,1760
GAA7AHDN,1761
GAA7AHDS,1762
GAA7AKBS,1763
GAA7AKDS,1764
GAA7JHBN,1765
GAA7JHBS,1766
GAA7JHDN,1767
GAA7JHDS,1768
GAA7PHBN,1769
GAA7PHDN,1770
GAA7PKBN,1771
GAA7PKDN,1772
GAA7PQBN,1773
GAA7PQDN,1774
GAA7PQEN,1775
GAG2AHBN,1776
GAG2AHBS,1777
GAG2AHDN,1778
GAG2AHDS,1779
GAG2JHBS,1780
GAG2JHDS,1781
GAG3AHBS,1782
GAG3AHDS,1783
GAG3JHBS,1784
GAG3JHDS,1785
GAG4AHBS,1786
GAG4AHDS,1787
GAG4JHBN,1788
GAG4JHDN,1789
GAG7AHBN,1790
GAG7AHBS,1791
GAG7AHDS,1792
GAG7AHEN,1793
GAG7JHBS,1794
GAG7JHDS,1795
GAK2AKBS,1796
GAK2AKDS,1797
GAK2AQBS,1798
GAK2AQDS,1799
GAK2AWBN,1800
GAK2AZBS,1801
GAK2AZDS,1802
GAK2JHBN,1803
GAK2JHDN,1804
GAK2JQBS,1805
GAK2JQDS,1806
GAK3AHBS,1807
GAK3AHDS,1808
GAK3JHBS,1809
GAK3JHDS,1810
GAK4AWBN,1811
GAK4JHBN,1812
GAK4JHDN,1813
GAO2AKBS,1814
GAO2AKDS,1815
GAO2PKBN,1816
GAO2PKDN,1817
GAU2AKBS,1818
GAU2AKDS,1819
GAU2AWBN,1820
GAU3AHBS,1821
GAU3AHDS,1822
GAU3JHBS,1823
GAU3JHDS,1824
GAU4AKBS,1825
GAU4AKDS,1826
GAU4AWBN,1827
GAU7AHBS,1828
GAU7AHDN,1829
GAU7AHDS,1830
GAU7AWBN,1831
GAU7JHBN,1832
GAU7JHDN,1833
GAV2AKBS,1834
GAV2AKDS,1835
GAX2AKBS,1836
GAX2AKDS,1837
GAX2PQBN,1838
GAX2PQDN,1839
GC0QUEY5,1840
GC0QUEY8,1841
GC2AUEY5,1842
GC3QUEY5,1843
GC4ABEY5,1844
GC4AUEY5,1845
GC4QBEY5,1846
GC4QBSY5,1847
GC7ABEY5,1848
GC7AUEY5,1849
GC7QBEY5,1850
GC7QBSY5,1851
GC7QUSY5,1852
GEXNR,1853
GEXSP,1854
GH0OAJBN,1855
GH0OAJMN,1856
GH0OAKMN,1857
GH2OAJBN,1858
GH2OAJMN,1859
GH2OAKMN,1860
GH2OAUBN,1861
GH2OAUMN,1862
GH2OAVBN,1863
GH2OAVMN,1864
GH2OCJMN,1865
GH2OCVBN,1866
GH2OCVMN,1867
GH2ODJBN,1868
GH2ODJMN,1869
GH2ODVBN,1870
GH2ODVMN,1871
GH2OQVBN,1872
GH2OQVMN,1873
GH2OXJBN,1874
GH2OXJMN,1875
GH2OXUBN,1876
GH2OXUMN,1877
GH2OXVBN,1878
GH2OXVMN,1879
GH2OZJBN,1880
GH2OZJMN,1881
GH2OZVBN,1882
GH2OZVMN,1883
GH2TAVBN,1884
GH2TAVMN,1885
GH2TCVMN,1886
GH2TXVBN,1887
GH2TXVMN,1888
GH3OAJMN,1889
GH3OAKMN,1890
GH3OAVBN,1891
GH3OAVMN,1892
GH3OZJBN,1893
GH3OZJMN,1894
GH3QUEY5,1895
GH3TAVMN,1896
GH4AUEY5,1897
GH4OAJBN,1898
GH4OAJMN,1899
GH4OAKMN,1900
GH4OAUMN,1901
GH4OAVBN,1902
GH4OAVMN,1903
GH4OCJMN,1904
GH4OCVBN,1905
GH4OCVMN,1906
GH4ODJBN,1907
GH4ODJMN,1908
GH4ODVBN,1909
GH4ODVMN,1910
GH4OXJBN,1911
GH4OXJMN,1912
GH4OXUBN,1913
GH4OXUMN,1914
GH4OXVBN,1915
GH4OXVMN,1916
GH4OZJBN,1917
GH4OZJMN,1918
GH4OZVBN,1919
GH4OZVMN,1920
GH4QBEY5,1921
GH4TAVBN,1922
GH4TAVMN,1923
GH4TDVMN,1924
GH7ABEY5,1925
GH7AUEY5,1926
GH7OAJBN,1927
GH7OAJMN,1928
GH7OAKMN,1929
GH7OAVBN,1930
GH7OAVMN,1931
GH7OCJBN,1932
GH7OCJMN,1933
GH7OCVMN,1934
GH7ODJBN,1935
GH7ODJMN,1936
GH7ODVMN,1937
GH7OQVMN,1938
GH7OXJBN,1939
GH7OXJMN,1940
GH7OZJBN,1941
GH7OZJMN,1942
GH7OZVBN,1943
GH7OZVMN,1944
GH7QBEY5,1945
GH7TAVMN,1946
GH7TDVMN,1947
GHF2ODMN,1948
GHW0ODBN,1949
GHW0ODMN,1950
GHX0ODBN,1951
GHX0ODMN,1952
GI0ABEY5,1953
GI0QBEY5,1954
GI0QUEY5,1955
GI2AUEY5,1956
GI3ABEY5,1957
GI3ABEY8,1958
GI3QBEY5,1959
GI3QUEY5,1960
GI3QUEY8,1961
GI3QUZY5,1962
GI4ABEY5,1963
GI4AUEY5,1964
GI4QBEY5,1965
GI4QBSY5,1966
GI4QBZY5,1967
GI7ABEY5,1968
GI7AUEY5,1969
GI7AUEY8,1970
GI7QBEY5,1971
GL0AUEY5,1972
GL0QUEY5,1973
GL2AUEY5,1974
GL3ABEY5,1975
GL3ABEY8,1976
GL3AUEY5,1977
GL3QBEY5,1978
GL3QUEY5,1979
GL4AUEY5,1980
GL7AUEY5,1981
GLX4ODMN,1982
GNR,1983
GR3,1984
GRA2AFBN,1985
GRA2AFER,1986
GRA2AHBN,1987
GRA2AHER,1988
GRA2AKBN,1989
GRA2AKEX,1990
GRA2AWBN,1991
GRA2AWER,1992
GRA2JFER,1993
GRA2JHBN,1994
GRA2JHER,1995
GRA2PFER,1996
GRA2PHER,1997
GRA2PQER,1998
GRA3AHER,1999
GRA3AHEX,2000
GRA3JFER,2001
GRA3JHBN,2002
GRA3JHER,2003
GRA3JKEX,2004
GRA3JXEX,2005
GRA3PKER,2006
GRA4AFBN,2007
GRA4AFER,2008
GRA4AHBN,2009
GRA4AHER,2010
GRA4AHEX,2011
GRA4AQER,2012
GRA4AWBS,2013
GRA4AWER,2014
GRA4AWEX,2015
GRA4JHER,2016
GRA4PFER,2017
GRA4PHER,2018
GRA4PKER,2019
GRA4PQER,2020
GRA7AFER,2021
GRA7AHBN,2022
GRA7AHER,2023
GRA7AHEX,2024
GRA7AKEX,2025
GRA7AWER,2026
GRA7JHER,2027
GRA7JHEX,2028
GRA7PHER,2029
GRA7PKER,2030
GRG2AHBS,2031
GRG2AHER,2032
GRG2AHEX,2033
GRG2JHEX,2034
GRG3AHEX,2035
GRG3JHEX,2036
GRG4AHEX,2037
GRG4JFBN,2038
GRG4JHER,2039
GRG7AHEX,2040
GRG7JHEX,2041
GRK2JHER,2042
GRK3AHEX,2043
GRK3JHEX,2044
GRU2AWER,2045
GRU3AHBS,2046
GRU3AHEX,2047
GRU3JHEX,2048
GRU4AWBN,2049
GRU4AWER,2050
GRU7AHBN,2051
GRU7AHEX,2052
GRU7AWBN,2053
GRU7AWER,2054
GSP,2055
GUAGZNB1,2056
GUAGZNM1,2057
GUAGZNN1,2058
GUAGZNN3,2059
GUAGZRU1,2060
GUAHKNB1,2061
GUAHKSN1,2062
GUAHUNN3,2063
GUAHXNB1,2064
GUAHXNM1,2065
GUAHXNN1,2066
GUAHXSB1,2067
GUAHXSM1,2068
GUAHXSN1,2069
GUAHXSN3,2070
GUAHZNB1,2071
GUAHZNB3,2072
GUAHZNI1,2073
GUAHZNM1,2074
GUAHZNM3,2075
GUAHZNN1,2076
GUAHZNN3,2077
GUAHZNT1,2078
GUAHZRU1,2079
GUAHZSB1,2080
GUAHZSB3,2081
GUAHZSN1,2082
GUAHZSN3,2083
GUAIISB1,2084
GUAIISB3,2085
GUAIISM3,2086
GUAIISN1,2087
GUAIISN3,2088
GUAIKRV1,2089
GUAIKRV3,2090
GUAIKSB1,2091
GUAIKSB3,2092
GUAIKSM1,2093
GUAIKSM3,2094
GUAIKSN1,2095
GUAIKSN3,2096
GUAIKTB1,2097
GUAIKTB3,2098
GUAIXRV1,2099
GUAIXSB1,2100
GUAIXSB3,2101
GUAIXSM1,2102
GUAIXSM3,2103
GUAIXSN1,2104
GUAIXSN3,2105
GUAIXTB1,2106
GUAIXTB3,2107
GUAIXTN3,2108
GUAIZNB1,2109
GUAIZNB3,2110
GUAIZNM1,2111
GUAIZNM3,2112
GUAIZNN1,2113
GUAIZNN3,2114
GUAIZNT1,2115
GUAIZOB1,2116
GUAIZOB3,2117
GUAIZOM1,2118
GUAIZOM3,2119
GUAIZON1,2120
GUAIZON3,2121
GUAIZRU1,2122
GUAIZRU3,2123
GUAIZRV1,2124
GUAIZSB1,2125
GUAIZSB3,2126
GUAIZSM1,2127
GUAIZSM3,2128
GUAIZSN1,2129
GUAIZSN3,2130
GUAIZTB1,2131
GUAIZTB3,2132
GUAIZTN1,2133
GUAJUNN1,2134
GUAJUNN3,2135
GUAJXSN3,2136
GUAJZNB1,2137
GUAJZNB3,2138
GUAJZNI1,2139
GUAJZNM1,2140
GUAJZNM3,2141
GUAJZNN1,2142
GUAJZNN3,2143
GUAJZON1,2144
GUAJZON3,2145
GUAJZRU3,2146
GUAKKNN1,2147
GUAKUNB3,2148
GUAKUNN1,2149
GUAKUNN3,2150
GUAKVRN1,2151
GUAKXNN1,2152
GUAKZNB3,2153
GUAKZNM3,2154
GUAKZNN1,2155
GUAKZNN3,2156
GUAKZRN1,2157
GUAKZSN3,2158
GUAPZNN1,2159
GUAUZNB1,2160
GUAUZNB3,2161
GUAUZNM1,2162
GUAUZNN1,2163
GUAUZNN3,2164
GUAUZON1,2165
GUAUZON3,2166
GUAWZNB1,2167
GUAWZNM1,2168
GUAWZNM3,2169
GUAWZNN1,2170
GUAWZNN3,2171
GUAWZSN1,2172
GUAZUNN1,2173
GUAZXNN1,2174
GUAZZNB1,2175
GUAZZNB3,2176
GUAZZNM1,2177
GUAZZNM3,2178
GUAZZNN1,2179
GUAZZNN3,2180
GUAZZRU1,2181
GUBHZNB1,2182
GUBHZNB3,2183
GUBHZNN1,2184
GUBHZRU3,2185
GUBIKSB1,2186
GUBIKSM1,2187
GUBIKSM3,2188
GUBIKSN1,2189
GUBIXSB1,2190
GUBIXSM1,2191
GUBIXSN1,2192
GUBUZNB1,2193
GUBUZNB3,2194
GUBUZNM1,2195
GUBUZNN1,2196
GUBUZNN3,2197
GUBUZOB3,2198
GUBUZOM3,2199
GUBWKNB1,2200
GUBWUNB1,2201
GUBWUNN1,2202
GUBWYNN1,2203
GUBWZNB1,2204
GUBWZNM1,2205
GUBWZNN1,2206
GUBZZNN1,2207
GUFHZNB1,2208
GUFHZNN1,2209
GVAGZNN1,2210
GVAGZNN3,2211
GVAHISN3,2212
GVAHVNN1,2213
GVAHZNB1,2214
GVAHZNB3,2215
GVAHZNI1,2216
GVAHZNI3,2217
GVAHZNM1,2218
GVAHZNM3,2219
GVAHZNN1,2220
GVAHZNN3,2221
GVAHZNT3,2222
GVAHZRU1,2223
GVAHZRU3,2224
GVAHZSB1,2225
GVAHZSN1,2226
GVAHZSN3,2227
GVAIISN1,2228
GVAIJSN1,2229
GVAIKRV1,2230
GVAIKRV3,2231
GVAIKSB1,2232
GVAIKSB3,2233
GVAIKSM1,2234
GVAIKSM3,2235
GVAIKSN1,2236
GVAIKSN3,2237
GVAIKTB1,2238
GVAIKTN1,2239
GVAIUNN3,2240
GVAIXRV3,2241
GVAIXSB1,2242
GVAIXSB3,2243
GVAIXSM1,2244
GVAIXSN1,2245
GVAIXSN3,2246
GVAIZNB1,2247
GVAIZNB3,2248
GVAIZNM1,2249
GVAIZNM3,2250
GVAIZNN1,2251
GVAIZNN3,2252
GVAIZOB1,2253
GVAIZOB3,2254
GVAIZOM1,2255
GVAIZOM3,2256
GVAIZON1,2257
GVAIZON3,2258
GVAIZSB1,2259
GVAIZSN1,2260
GVAIZSN3,2261
GVAJUNN3,2262
GVAJXSN1,2263
GVAJZNB1,2264
GVAJZNB3,2265
GVAJZNM1,2266
GVAJZNM3,2267
GVAJZNN1,2268
GVAJZNN3,2269
GVAJZRK1,2270
GVAJZRU1,2271
GVAJZSN3,2272
GVAKUNB3,2273
GVAKUNM3,2274
GVAKUNN1,2275
GVAKUNN3,2276
GVAKUSB1,2277
GVAKUSM1,2278
GVAKUSN1,2279
GVAKUSN3,2280
GVAKZNB3,2281
GVAKZNM3,2282
GVAKZNN1,2283
GVAKZNN3,2284
GVAKZRK1,2285
GVAKZRN3,2286
GVAKZSB1,2287
GVAKZSM1,2288
GVAKZSM3,2289
GVAKZSN1,2290
GVAKZSN3,2291
GVAPZNN1,2292
GVAUZNB3,2293
GVAUZNN1,2294
GVAUZNN3,2295
GVAUZON1,2296
GVAUZON3,2297
GVAWKNN1,2298
GVAWZNB1,2299
GVAWZNB3,2300
GVAWZNM1,2301
GVAWZNN1,2302
GVAWZNN3,2303
GVAWZRN1,2304
GVAWZSN1,2305
GVAZKNN1,2306
GVAZKNN3,2307
GVAZZNB1,2308
GVAZZNB3,2309
GVAZZNM1,2310
GVAZZNM3,2311
GVAZZNN1,2312
GVAZZNN3,2313
GVAZZRU3,2314
GVBHZNN3,2315
GVBIKRG1,2316
GVBIKSB1,2317
GVBIKSN1,2318
GVBIKTB1,2319
GVBIXSB1,2320
GVBIZSB1,2321
GVBIZSN1,2322
GVBJZNN1,2323
GVBUZNB1,2324
GVBUZNB3,2325
GVBUZNN3,2326
GVBUZOB3,2327
GVBWUNB1,2328
GVBWVNN1,2329
GVBWWNN1,2330
GVBWXNN1,2331
GVBWZNB1,2332
GVBWZNM1,2333
GVBWZNN1,2334
GVFHZNN1,2335
H00EXS2,2336
H00FXS5,2337
H00GXS2,2338
H00IXS2,2339
H00NXS2,2340
H00PSS4,2341
H00PXS2,2342
H00PXS5,2343
H00PXS6,2344
H00QXS2,2345
H00RXS2,2346
H00SXS2,2347
H00XXS2,2348
H00YXS2,2349
H00ZXS2,2350
H01PXP5,2351
H01PXS5,2352
H03EXS2,2353
H03GXS2,2354
H03IXS2,2355
H03NXS2,2356
H03PXP5,2357
H03PXS2,2358
H03PXS5,2359
H03PXS6,2360
H03RXS2,2361
H03SXS2,2362
H03XXS2,2363
H03YXS2,2364
H03ZXS2,2365
H07GXS5,2366
H07PXS5,2367
H07PXS6,2368
H0AHZNC1,2369
H0AHZNN1,2370
H0AHZNT1,2371
H0AHZRC1,2372
H0AHZRU1,2373
H0AHZSN1,2374
H0AHZST1,2375
H0AIZNC1,2376
H0AIZNN1,2377
H0AIZRN1,2378
H0AIZSN1,2379
H0AJZNC1,2380
H0AJZNN1,2381
H0AJZNT1,2382
H0AJZON1,2383
H0AJZRU1,2384
H0AJZSN1,2385
H0AKZNN1,2386
H0AKZNT1,2387
H0AKZRN1,2388
H0AKZSN1,2389
H0AMZ1E1,2390
H0APZNC1,2391
H0APZNN1,2392
H0APZNT1,2393
H0APZRN1,2394
H0AWVNN1,2395
H0AWWNN1,2396
H0AWZNC1,2397
H0AWZNN1,2398
H0AWZRN1,2399
H0AZWNN1,2400
H0AZZNC1,2401
H0AZZNN1,2402
H0AZZRN1,2403
H0AZZRU1,2404
H0BHZNN1,2405
H0BWZNN1,2406
H0CXNR,2407
H0DACAA,2408
H0DACAB,2409
H0DACAD,2410
H0DACAU,2411
H0DACAY,2412
H0N,2413
H0NBVO,2414
H0XSNR,2415
H14VXS5,2416
H3AHZNN1,2417
H3AHZNT1,2418
H3AHZSN1,2419
H3AIZNC1,2420
H3AIZNN1,2421
H3AIZSN1,2422
H3AJKSN1,2423
H3AJXSN1,2424
H3AJZNN1,2425
H3AJZRU1,2426
H3AJZSN1,2427
H3AKVNN1,2428
H3AKZNN1,2429
H3AKZRN1,2430
H3APZNN1,2431
H3AWVNN1,2432
H3AWWNN1,2433
H3AZZNC1,2434
H3AZZNN1,2435
H3AZZRU1,2436
H3CXNR,2437
H3DACAY,2438
H4DACAY,2439
H7AHZNC1,2440
H7AHZNN1,2441
H7AHZSN1,2442
H7AIZNN1,2443
H7AIZSN1,2444
H7AJKSN1,2445
H7AJZNN1,2446
H7AJZRN1,2447
H7AJZSN1,2448
H7AKVSN1,2449
H7AKZNN1,2450
H7AKZRN1,2451
H7AKZSN1,2452
H7APZNN1,2453
H7AUKNN1,2454
H7AUKON1,2455
H7AUZNN1,2456
H7AUZON1,2457
H7AWZNN1,2458
H7AZZNN1,2459
H7AZZRU1,2460
H7BUZNN1,2461
H7CXNR,2462
H7N,2463
H8AHZNN1,2464
H8AIZNN1,2465
H8AWZNN1,2466
H8AZZNN1,2467
HA02X0M2,2468
HA0NA0MC,2469
HA0NA0MQ,2470
HA0NB4MQ,2471
HA0NK7MQ,2472
HA0NX0MC,2473
HA0NX0MQ,2474
HA0NX8MC,2475
HA0OA0MC,2476
HA0OA0MG,2477
HA0OA0MQ,2478
HA0OB4MC,2479
HA0OH3MC,2480
HA0OH3MQ,2481
HA0OL0MC,2482
HA0OX0MC,2483
HA0OX0MQ,2484
HA0QA0MC,2485
HA0QA0MQ,2486
HA0RA0M2,2487
HA0SA0MC,2488
HA0SA0MQ,2489
HA0SX0MQ,2490
HA0TA0MC,2491
HA0TA0MD,2492
HA0TA0MQ,2493
HA0TC2MC,2494
HA0TH3MC,2495
HA0TL0MC,2496
HA0TX0MC,2497
HA0TX0MQ,2498
HA0UA0MC,2499
HA0UA0MQ,2500
HA0VA0MC,2501
HA0VA0MQ,2502
HA3NA0MC,2503
HA3NA0MQ,2504
HA3NR,2505
HA3NX0MQ,2506
HA3OA0MC,2507
HA3OA0MG,2508
HA3OA0MQ,2509
HA3OJ0MQ,2510
HA3OL0MC,2511
HA3OL0MQ,2512
HA3OX0MC,2513
HA3OX0MQ,2514
HA3QA0MQ,2515
HA3SA0MQ,2516
HA3TA0MC,2517
HA3TA0MQ,2518
HA3TA5MC,2519
HA3TC2MC,2520
HA3TH3MC,2521
HA3TX0MC,2522
HA3TX0MQ,2523
HA3TX2MC,2524
HA3TX3MC,2525
HA3TX5MC,2526
HA3UA0MQ,2527
HA3VA0MC,2528
